Date,Open,High,Low,Close,Adj Close,Volume
2002-05-03,7.341070,7.825100,7.341070,7.825100,3.926962,84725809
2002-05-06,7.905770,8.188120,7.704090,7.986440,4.007928,100740390
2002-05-07,7.825100,7.905770,7.583080,7.825100,3.926962,36226932
2002-05-08,7.946100,8.268790,7.865430,7.986440,4.007928,81727641
2002-05-09,7.986440,8.067110,7.744430,7.986440,4.007928,39818694
2002-05-10,7.905770,8.147780,7.825100,7.905770,3.967444,53695647
2002-05-13,7.905770,7.986440,7.744430,7.784760,3.906717,19716746
2002-05-14,7.825100,7.946100,7.704090,7.784760,3.906717,30546575
2002-05-15,7.865430,7.905770,7.704090,7.825100,3.926962,27401876
2002-05-16,7.825100,7.865430,7.704090,7.784760,3.906717,30408353
2002-05-17,7.825100,7.905770,7.784760,7.784760,3.906717,23117961
2002-05-20,7.784760,7.784760,7.300740,7.341070,3.684055,24925198
2002-05-21,7.220060,7.300740,6.857050,6.857050,3.441153,25239143
2002-05-22,6.655360,7.300740,6.655360,7.220060,3.623327,20660835
2002-05-23,7.220060,7.381400,7.099060,7.179730,3.603087,9386033
2002-05-24,7.260400,7.583080,7.260400,7.462080,3.744784,16681983
2002-05-27,7.260400,7.583080,7.260400,7.462080,3.744784,22467339
2002-05-28,7.462080,7.502410,7.341070,7.341070,3.684055,19789342
2002-05-29,7.341070,7.663760,7.300740,7.542750,3.785267,41662894
2002-05-30,7.583080,8.026780,7.583080,7.986440,4.007928,80631977
2002-05-31,7.946100,7.946100,7.663760,7.946100,3.987684,52759185
2002-06-03,7.905770,7.905770,7.502410,7.663760,3.845994,19609504
2002-06-04,7.462080,7.744430,7.462080,7.704090,3.866234,10614392
2002-06-05,7.784760,7.905770,7.704090,7.744430,3.886478,18650277
2002-06-06,7.744430,7.825100,7.663760,7.663760,3.845994,8754579
2002-06-07,7.583080,7.865430,7.542750,7.663760,3.845994,20160922
2002-06-10,7.784760,7.905770,7.663760,7.704090,3.866234,26838637
2002-06-11,7.704090,7.865430,7.542750,7.583080,3.805505,32030420
2002-06-12,7.542750,7.663760,7.341070,7.421740,3.724538,27789533
2002-06-13,7.502410,7.905770,7.381400,7.905770,3.967444,65823703
2002-06-14,7.905770,8.147780,7.623420,7.744430,3.886478,91670036
2002-06-17,7.744430,7.865430,7.663760,7.704090,3.866234,46902749
2002-06-18,7.825100,7.865430,7.663760,7.744430,3.886478,33645581
2002-06-19,7.744430,7.784760,7.583080,7.663760,3.845994,23744109
2002-06-20,7.663760,7.865430,7.502410,7.825100,3.926962,25774469
2002-06-21,7.744430,7.946100,7.704090,7.704090,3.866234,51025656
2002-06-24,7.744430,7.825100,7.623420,7.704090,3.866234,28559410
2002-06-25,7.744430,7.784760,7.502410,7.623420,3.825750,39194282
2002-06-26,7.623420,7.704090,7.462080,7.542750,3.785267,39984924
2002-06-27,7.663760,7.663760,7.018380,7.260400,3.643571,61109633
2002-06-28,7.260400,7.260400,6.776370,7.260400,3.643571,114368966
2002-07-01,7.058720,7.058720,6.776370,6.776370,3.400665,30349963
2002-07-02,6.655360,6.897380,6.615030,6.897380,3.461393,42200477
2002-07-03,6.857050,7.179730,6.695700,7.058720,3.542360,32939397
2002-07-04,7.381400,7.381400,7.139390,7.220060,3.623327,40588181
2002-07-05,7.300740,7.341070,7.058720,7.058720,3.542360,23467947
2002-07-08,7.099060,7.179730,6.937720,7.018380,3.522116,15646380
2002-07-09,7.018380,7.139390,6.816710,6.857050,3.441153,20280871
2002-07-10,6.776370,6.897380,6.776370,6.776370,3.400665,14910528
2002-07-11,6.736040,6.978050,6.736040,6.736040,3.380426,15090961
2002-07-12,6.857050,6.978050,6.736040,6.897380,3.461393,12933784
2002-07-15,6.897380,6.897380,6.776370,6.897380,3.461393,15029857
2002-07-16,6.897380,6.937720,6.736040,6.776370,3.400665,26204530
2002-07-17,6.776370,6.857050,6.695700,6.695700,3.360183,11342970
2002-07-18,6.776370,6.857050,6.695700,6.736040,3.380426,12927278
2002-07-19,6.736040,6.776370,6.655360,6.695700,3.360183,8735713
2002-07-22,6.655360,6.655360,6.252010,6.332680,3.178004,23663095
2002-07-23,6.252010,6.332680,5.909160,6.332680,3.178004,53976112
2002-07-24,6.252010,6.252010,5.909160,5.929330,2.975585,46165783
2002-07-25,6.050330,6.131000,5.989830,5.989830,3.005947,32482964
2002-07-26,5.888990,5.989830,5.848650,5.929330,2.975585,28439618
2002-07-29,5.969660,6.131000,5.929330,6.090670,3.056552,18486395
2002-07-30,6.211670,6.332680,6.131000,6.332680,3.178004,28311374
2002-07-31,6.332680,6.332680,6.131000,6.171340,3.097036,10991028
2002-08-01,6.171340,6.453690,6.131000,6.373020,3.198247,22973476
2002-08-02,6.453690,6.615030,6.453690,6.615030,3.319698,33144109
2002-08-05,6.171340,6.332680,6.171340,6.171340,3.097036,17462170
2002-08-06,5.929330,6.171340,5.929330,5.969660,2.995825,20822883
2002-08-07,6.050330,6.332680,6.050330,6.252010,3.137520,18957777
2002-08-08,6.292350,6.494030,6.211670,6.332680,3.178004,25605957
2002-08-09,6.534360,6.615030,6.453690,6.534360,3.279214,20324504
2002-08-12,6.615030,6.857050,6.574700,6.695700,3.360183,24688062
2002-08-13,6.736040,6.736040,6.413350,6.453690,3.238731,21578494
2002-08-14,6.373020,6.534360,6.292350,6.453690,3.238731,20751160
2002-08-15,6.494040,6.615040,6.453700,6.534370,3.279220,17474125
2002-08-16,6.534370,6.615040,6.494040,6.494040,3.258980,10911770
2002-08-19,6.494040,6.695720,6.453700,6.655380,3.339947,12823241
2002-08-20,6.655380,6.695720,6.534370,6.574710,3.299464,19361553
2002-08-21,6.494040,6.534370,6.453700,6.494040,3.258980,9318262
2002-08-22,6.494040,6.615040,6.494040,6.534370,3.279220,11803281
2002-08-23,6.534370,6.534370,6.534370,6.534370,3.279220,0
2002-08-26,6.574710,6.574710,6.494040,6.494040,3.258980,5462672
2002-08-27,6.494040,6.574710,6.453700,6.453700,3.238736,7922235
2002-08-28,6.534370,6.574710,6.453700,6.494040,3.258980,16433387
2002-08-29,6.494040,6.574710,6.453700,6.494040,3.258980,10762305
2002-08-30,6.494040,6.615040,6.494040,6.534370,3.279220,9499781
2002-09-02,6.534370,6.534370,6.252020,6.494040,3.258980,16639380
2002-09-03,6.494040,6.494040,6.332690,6.413360,3.218492,9485375
2002-09-04,6.373030,6.413360,6.292360,6.332690,3.178008,6369877
2002-09-05,6.332690,6.413360,6.131010,6.211690,3.117285,6619134
2002-09-06,6.211690,6.211690,6.211690,6.211690,3.117285,0
2002-09-09,6.211690,6.373030,6.171350,6.211690,3.117285,7222239
2002-09-10,6.252020,6.292360,6.131010,6.292360,3.157769,9040250
2002-09-11,6.292360,6.292360,6.171350,6.171350,3.097041,4638766
2002-09-12,6.211690,6.292360,6.171350,6.171350,3.097041,9011337
2002-09-13,6.171350,6.211690,6.050340,6.131010,3.076797,9030443
2002-09-16,6.090680,6.131010,5.848670,5.848670,2.935106,10187666
2002-09-17,5.889000,6.171350,5.848670,6.090680,3.056557,6974294
2002-09-18,6.050340,6.050340,5.969680,6.010010,3.016074,6921961
2002-09-19,5.909170,6.090680,5.909170,6.050340,3.036313,7831983
2002-09-20,6.050340,6.050340,5.969680,6.030180,3.026195,5447927
2002-09-23,6.030180,6.050340,5.909170,5.909170,2.965468,10099744
2002-09-24,5.848670,5.929340,5.626820,5.707490,2.864257,18500474
2002-09-25,5.687320,5.687320,5.445310,5.485640,2.752923,15543671
2002-09-26,5.566310,5.626820,5.505820,5.525980,2.773167,7202731
2002-09-27,5.525980,5.586480,5.445310,5.445310,2.732684,9189202
2002-09-30,5.445310,5.646990,5.263800,5.646990,2.833895,10343715
2002-10-01,5.546150,5.646990,5.445310,5.646990,2.833895,5891306
2002-10-02,5.727660,5.768000,5.667160,5.707490,2.864257,15393966
2002-10-03,5.667160,5.727660,5.485640,5.606650,2.813651,26474450
2002-10-04,5.606650,5.646990,5.546150,5.566310,2.793407,11103391
2002-10-07,5.566310,5.586480,5.505820,5.525980,2.773167,8600187
2002-10-08,5.525980,5.707490,5.525980,5.646990,2.833895,19683190
2002-10-09,5.707490,5.707490,5.404970,5.485640,2.752923,11394042
2002-10-10,5.485640,5.485640,5.485640,5.485640,2.752923,0
2002-10-11,5.525980,5.525980,5.102460,5.203300,2.611233,25485947
2002-10-14,5.243630,5.324300,5.203300,5.263800,2.641594,8316492
2002-10-15,5.324300,5.626820,5.304140,5.606650,2.813651,13737556
2002-10-16,5.646990,5.727660,5.445310,5.606650,2.813651,14632139
2002-10-17,5.606650,5.768000,5.566310,5.667160,2.844017,10415162
2002-10-18,5.747830,5.969680,5.747830,5.828500,2.924984,14281038
2002-10-21,5.828500,5.848670,5.687320,5.768000,2.894623,10084006
2002-10-22,5.788160,5.949500,5.768000,5.768000,2.894623,13843991
2002-10-23,5.768000,6.131010,5.768000,5.969680,2.995834,14704508
2002-10-24,6.010010,6.050340,5.848670,6.030180,3.026195,23480286
2002-10-25,6.010010,6.252020,5.949500,6.131010,3.076797,18317020
2002-10-28,6.171350,6.494040,6.171350,6.373030,3.198252,28732166
2002-10-29,6.292360,6.332690,6.171350,6.171350,3.097041,13788422
2002-10-30,6.171350,6.292360,6.010010,6.090680,3.056557,11902508
2002-10-31,6.090680,6.332690,6.090680,6.332690,3.178008,10734848
2002-11-01,6.453700,6.453700,6.131010,6.171350,3.097041,10838949
2002-11-04,6.373030,6.534370,6.292360,6.453700,3.238736,23055433
2002-11-05,6.494040,6.615040,6.373030,6.534370,3.279220,13637360
2002-11-06,6.534370,6.776390,6.534370,6.695720,3.360192,29857038
2002-11-07,6.816720,6.816720,6.695720,6.736050,3.380430,17157410
2002-11-08,6.736050,7.179740,6.695720,7.179740,3.603093,26738306
2002-11-11,7.179740,7.381420,7.058730,7.300750,3.663821,45401991
2002-11-12,7.260410,7.260410,7.058730,7.139400,3.582848,23696908
2002-11-13,7.139400,7.179740,7.018400,7.099070,3.562609,29811836
2002-11-14,7.099070,7.260410,7.099070,7.139400,3.582848,39304957
2002-11-15,7.220080,7.502430,7.179740,7.381420,3.704305,70596638
2002-11-18,7.381420,7.381420,7.058730,7.179740,3.603093,36209236
2002-11-19,7.179740,7.179740,6.776390,7.099070,3.562609,27496918
2002-11-20,7.099070,7.179740,6.897390,6.937730,3.481643,15999127
2002-11-21,6.978060,7.099070,6.695720,6.695720,3.360192,18669506
2002-11-22,6.897390,7.139400,6.857060,7.139400,3.582848,31412065
2002-11-25,7.260410,7.300750,7.058730,7.260410,3.643576,24658486
2002-11-26,7.220080,7.220080,6.776390,7.139400,3.582848,41058194
2002-11-27,6.816720,6.978060,6.655380,6.897390,3.461397,16922541
2002-11-28,6.937730,6.978060,6.574710,6.574710,3.299464,25566957
2002-11-29,6.494040,6.695720,6.373030,6.494040,3.258980,20677509
2002-12-02,6.494040,6.494040,6.494040,6.494040,3.258980,0
2002-12-03,6.534370,6.736050,6.494040,6.695720,3.360192,28223421
2002-12-04,6.655380,6.776390,6.574710,6.736050,3.380430,28388626
2002-12-05,6.816720,6.937730,6.736050,6.937730,3.481643,18466001
2002-12-06,6.937730,6.937730,6.816720,6.857060,3.441159,6900932
2002-12-09,7.058730,7.179740,6.937730,7.139400,3.582848,31377568
2002-12-10,7.058730,7.099070,6.857060,7.099070,3.562609,21436023
2002-12-11,7.139400,7.462090,7.099070,7.260410,3.643576,72104329
2002-12-12,7.260410,7.260410,6.897390,7.058730,3.542365,25726851
2002-12-13,6.897390,7.018400,6.574710,6.695720,3.360192,25121423
2002-12-16,6.615040,6.816720,6.574710,6.776390,3.400675,8808195
2002-12-17,6.776390,6.816720,6.655380,6.655380,3.339947,8418378
2002-12-18,6.736050,6.736050,6.615040,6.695720,3.360192,8295119
2002-12-19,6.655380,6.857060,6.655380,6.857060,3.441159,11411108
2002-12-20,6.937730,7.179740,6.857060,6.937730,3.481643,38864406
2002-12-23,7.099070,7.260410,7.058730,7.260410,3.643576,51977362
2002-12-24,7.220080,7.381420,7.058730,7.260410,3.643576,100875956
2002-12-25,7.260410,7.300750,6.978060,7.099070,3.562609,53199719
2002-12-26,7.099070,7.179740,6.937730,7.179740,3.603093,33240925
2002-12-27,7.179740,7.623440,7.179740,7.260410,3.643576,131620237
2002-12-30,7.139400,7.260410,7.018400,7.139400,3.582848,47947614
2002-12-31,7.139400,7.260410,6.897390,7.179740,3.603093,35231290
2003-01-01,7.179740,7.179740,7.179740,7.179740,3.603093,0
2003-01-02,7.099070,7.663770,6.978060,7.663770,3.846000,127039037
2003-01-03,7.905780,8.188130,7.825110,7.946120,3.987695,208891913
2003-01-06,7.905780,8.026790,7.825110,7.946120,3.987695,96395218
2003-01-07,7.946120,7.986450,7.583100,7.663770,3.846000,102183136
2003-01-08,7.623440,7.865450,7.583100,7.744440,3.886483,85650916
2003-01-09,7.784780,7.784780,7.381420,7.381420,3.704305,115729780
2003-01-10,7.381420,7.542770,7.300750,7.542770,3.785276,68312344
2003-01-13,7.623440,7.784780,7.542770,7.744440,3.886483,70544844
2003-01-14,7.865450,7.986450,7.704100,7.744440,3.886483,109353564
2003-01-15,7.865450,7.865450,7.663770,7.663770,3.846000,60048230
2003-01-16,7.663770,8.067120,7.663770,7.704100,3.866239,140716782
2003-01-17,7.905780,7.905780,7.663770,7.744440,3.886483,57882212
2003-01-20,7.744440,7.986450,7.744440,7.986450,4.007933,64351275
2003-01-21,8.026790,8.147800,7.784780,7.825110,3.926966,166338763
2003-01-22,7.784780,8.067120,7.744440,8.067120,4.048417,63118450
2003-01-23,8.188130,8.591490,8.067120,8.309140,4.169874,265377008
2003-01-24,8.470480,8.631820,8.309140,8.430150,4.230601,214383024
2003-01-27,8.551150,8.752830,8.147800,8.389810,4.210357,126870246
2003-01-28,8.389810,8.551150,8.147800,8.510820,4.271085,84865827
2003-01-29,8.510820,8.510820,8.510820,8.510820,4.271085,0
2003-01-30,8.510820,8.510820,8.510820,8.510820,4.271085,0
2003-01-31,8.510820,8.510820,8.510820,8.510820,4.271085,0
2003-02-03,8.510820,8.510820,8.510820,8.510820,4.271085,0
2003-02-04,8.510820,8.510820,8.510820,8.510820,4.271085,0
2003-02-05,8.510820,8.510820,8.510820,8.510820,4.271085,0
2003-02-06,8.510820,8.672160,8.309140,8.389810,4.210357,128474491
2003-02-07,8.389810,8.470480,7.825110,7.946120,3.987695,100251081
2003-02-10,7.704100,7.784780,7.421760,7.421760,3.724549,61842080
2003-02-11,7.502430,7.542770,7.099070,7.260410,3.643576,87397262
2003-02-12,7.179740,7.421760,7.179740,7.260410,3.643576,46301407
2003-02-13,7.300750,7.341080,6.897390,7.018400,3.522126,60914705
2003-02-14,7.139400,7.139400,6.857060,7.058730,3.542365,52578494
2003-02-17,7.220080,7.381420,7.179740,7.381420,3.704305,59972010
2003-02-18,7.381420,7.381420,7.099070,7.220080,3.623337,29749294
2003-02-19,7.260410,7.300750,7.018400,7.018400,3.522126,31810198
2003-02-20,7.018400,7.058730,6.776390,6.937730,3.481643,58401737
2003-02-21,6.937730,7.058730,6.857060,7.058730,3.542365,27326376
2003-02-24,7.139400,7.179740,6.978060,7.179740,3.603093,29202513
2003-02-25,7.018400,7.058730,6.816720,6.857060,3.441159,27836910
2003-02-26,6.937730,6.978060,6.857060,6.857060,3.441159,20363661
2003-02-27,6.816720,6.978060,6.776390,6.897390,3.461397,22375179
2003-02-28,6.897390,6.897390,6.897390,6.897390,3.461397,0
2003-03-03,6.978060,7.179740,6.937730,7.099070,3.562609,35831772
2003-03-04,7.099070,7.300750,7.018400,7.260410,3.643576,47344186
2003-03-05,7.139400,7.260410,7.058730,7.099070,3.562609,24237753
2003-03-06,7.099070,7.179740,7.018400,7.099070,3.562609,14534991
2003-03-07,6.937730,7.058730,6.776390,6.937730,3.481643,24484987
2003-03-10,6.937730,7.018400,6.816720,6.897390,3.461397,11472469
2003-03-11,6.857060,6.897390,6.615040,6.857060,3.441159,32519197
2003-03-12,6.816720,6.857060,6.736050,6.816720,3.420914,23174300
2003-03-13,6.816720,6.897390,6.736050,6.776390,3.400675,17357538
2003-03-14,7.018400,7.058730,6.937730,7.018400,3.522126,32341909
2003-03-17,7.018400,7.058730,6.857060,6.857060,3.441159,15524280
2003-03-18,7.018400,7.179740,6.978060,7.058730,3.542365,22494059
2003-03-19,7.058730,7.058730,6.776390,6.816720,3.420914,26852902
2003-03-20,6.937730,6.937730,6.776390,6.857060,3.441159,26619357
2003-03-21,6.897390,7.099070,6.816720,7.018400,3.522126,46345885
2003-03-24,7.058730,7.099070,6.978060,7.058730,3.542365,12201040
2003-03-25,6.937730,6.937730,6.816720,6.897390,3.461397,15619606
2003-03-26,6.897390,6.937730,6.816720,6.857060,3.441159,11202475
2003-03-27,6.897390,6.978060,6.816720,6.978060,3.501881,14914348
2003-03-28,6.978060,6.978060,6.816720,6.857060,3.441159,17030283
2003-03-31,6.816720,6.816720,6.574710,6.615040,3.319702,27472641
2003-04-01,6.494040,6.615040,6.453700,6.574710,3.299464,13719358
2003-04-02,6.574710,6.615040,6.453700,6.494040,3.258980,14378637
2003-04-03,6.574710,6.655380,6.534370,6.574710,3.299464,8336137
2003-04-04,6.615040,6.857060,6.574710,6.816720,3.420914,26409011
2003-04-07,6.857060,7.018400,6.776390,6.897390,3.461397,26163071
2003-04-08,6.897390,7.058730,6.857060,6.897390,3.461397,28888751
2003-04-09,6.857060,6.937730,6.816720,6.897390,3.461397,9002726
2003-04-10,6.857060,6.978060,6.857060,6.937730,3.481643,12983883
2003-04-11,6.857060,7.018400,6.857060,6.897390,3.461397,20052493
2003-04-14,6.857060,6.937730,6.695720,6.776390,3.400675,27157763
2003-04-15,6.816720,6.897390,6.776390,6.857060,3.441159,11662915
2003-04-16,6.897390,7.058730,6.897390,7.018400,3.522126,34282464
2003-04-17,7.018400,7.058730,6.937730,7.018400,3.522126,18268073
2003-04-18,7.099070,7.260410,7.058730,7.260410,3.643576,83448205
2003-04-21,7.260410,7.260410,7.099070,7.139400,3.582848,25904080
2003-04-22,7.058730,7.139400,6.978060,7.018400,3.522126,16327840
2003-04-23,7.058730,7.099070,6.857060,6.897390,3.461397,25629740
2003-04-24,6.897390,6.897390,6.534370,6.615040,3.319702,29549748
2003-04-25,6.494040,6.655380,6.453700,6.494040,3.258980,32957727
2003-04-28,6.332690,6.574710,6.252020,6.453700,3.238736,23968877
2003-04-29,6.574710,6.574710,6.373030,6.453700,3.238736,29868728
2003-04-30,6.453700,6.494040,6.292360,6.373030,3.198252,19211450
2003-05-01,6.373030,6.373030,6.373030,6.373030,3.198252,0
2003-05-02,6.332690,6.534370,6.332690,6.534370,3.279220,14647385
2003-05-05,6.413360,6.615040,6.413360,6.615040,3.319702,10970293
2003-05-06,6.615040,6.655380,6.534370,6.574710,3.299464,15683544
2003-05-07,6.574710,6.655380,6.574710,6.615040,3.319702,9622532
2003-05-08,6.574710,6.574710,6.494040,6.494040,3.258980,7905042
2003-05-09,6.453700,6.655380,6.413360,6.534370,3.279220,15214743
2003-05-12,6.574710,6.655380,6.534370,6.655380,3.339947,15641613
2003-05-13,6.736050,6.776390,6.655380,6.695720,3.360192,18181315
2003-05-14,6.695720,6.736050,6.655380,6.695720,3.360192,5186934
2003-05-15,6.695720,6.695720,6.615040,6.695720,3.360192,6775635
2003-05-16,6.695720,6.736050,6.534370,6.534370,3.279220,6376281
2003-05-19,6.534370,6.574710,6.453700,6.494040,3.258980,10822969
2003-05-20,6.453700,6.494040,6.413360,6.453700,3.238736,17991416
2003-05-21,6.453700,6.453700,6.373030,6.373030,3.198252,11604944
2003-05-22,6.332690,6.453700,6.292360,6.453700,3.238736,21698923
2003-05-23,6.453700,6.534370,6.373030,6.453700,3.238736,43064472
2003-05-26,6.534370,6.655380,6.494040,6.655380,3.339947,20970247
2003-05-27,6.615040,6.655380,6.494040,6.534370,3.279220,25396469
2003-05-28,6.615040,6.655380,6.534370,6.534370,3.279220,28643923
2003-05-29,6.615040,6.695720,6.494040,6.695720,3.360192,29730671
2003-05-30,6.655380,6.695720,6.534370,6.534370,3.279220,43499394
2003-06-02,6.655380,6.776390,6.574710,6.736050,3.380430,50158419
2003-06-03,6.816720,6.857060,6.695720,6.736050,3.380430,43452823
2003-06-04,6.736050,6.736050,6.736050,6.736050,3.380430,0
2003-06-05,6.857060,6.897390,6.736050,6.776390,3.400675,46647293
2003-06-06,6.776390,6.857060,6.695720,6.776390,3.400675,31313208
2003-06-09,6.736050,6.937730,6.695720,6.897390,3.461397,37292976
2003-06-10,6.897390,7.018400,6.857060,7.018400,3.522126,38715933
2003-06-11,7.058730,7.099070,6.937730,6.978060,3.501881,33883575
2003-06-12,7.058730,7.139400,7.018400,7.099070,3.562609,34884057
2003-06-13,7.099070,7.179740,7.058730,7.139400,3.582848,21587429
2003-06-16,7.179740,7.179740,7.058730,7.058730,3.542365,14894225
2003-06-17,7.139400,7.220080,7.099070,7.179740,3.603093,30424788
2003-06-18,7.220080,7.260410,7.099070,7.099070,3.562609,48285464
2003-06-19,7.179740,7.179740,7.058730,7.139400,3.582848,32262140
2003-06-20,7.139400,7.381420,7.139400,7.381420,3.704305,91296600
2003-06-23,7.462090,7.462090,7.300750,7.341080,3.684061,73539316
2003-06-24,7.421760,7.421760,7.220080,7.260410,3.643576,34142150
2003-06-25,7.260410,7.341080,7.220080,7.300750,3.663821,23693016
2003-06-26,7.260410,7.300750,7.179740,7.220080,3.623337,20276532
2003-06-27,7.220080,7.300750,7.179740,7.300750,3.663821,31048582
2003-06-30,7.260410,7.300750,7.179740,7.260410,3.643576,15042483
2003-07-01,7.260410,7.421760,7.220080,7.421760,3.724549,26323613
2003-07-02,7.462090,7.663770,7.381420,7.542770,3.785276,70096435
2003-07-03,7.663770,7.946120,7.502430,7.744440,3.886483,73174277
2003-07-04,7.825110,7.825110,7.542770,7.744440,3.886483,38693082
2003-07-07,7.744440,7.946120,7.623440,7.663770,3.846000,99060143
2003-07-08,7.704100,7.704100,7.502430,7.502430,3.765032,45923312
2003-07-09,7.583100,7.704100,7.502430,7.583100,3.805516,28447285
2003-07-10,7.623440,7.744440,7.421760,7.421760,3.724549,28100614
2003-07-11,7.421760,7.421760,7.099070,7.139400,3.582848,31867282
2003-07-14,7.220080,7.300750,7.179740,7.220080,3.623337,24864095
2003-07-15,7.260410,7.583100,7.220080,7.462090,3.744788,46390572
2003-07-16,7.462090,7.623440,7.421760,7.502430,3.765032,35009034
2003-07-17,7.502430,7.502430,7.179740,7.220080,3.623337,26081853
2003-07-18,7.260410,7.381420,7.220080,7.381420,3.704305,17794498
2003-07-21,7.260410,7.381420,7.179740,7.179740,3.603093,23988782
2003-07-22,7.179740,7.300750,7.099070,7.220080,3.623337,24308532
2003-07-23,7.220080,7.300750,7.018400,7.139400,3.582848,60413085
2003-07-24,6.816720,6.937730,6.776390,6.937730,4.048741,32018835
2003-07-25,6.937730,6.978060,6.857060,6.857060,4.001663,17423986
2003-07-28,6.897390,7.018400,6.857060,6.937730,4.048741,18430790
2003-07-29,6.937730,7.018400,6.816720,6.816720,3.978121,15480384
2003-07-30,6.857060,6.897390,6.736050,6.897390,4.025198,19001065
2003-07-31,6.857060,6.857060,6.736050,6.776390,3.954586,13297175
2003-08-01,6.776390,6.857060,6.736050,6.776390,3.954586,16528819
2003-08-04,6.816720,6.937730,6.776390,6.937730,4.048741,20903480
2003-08-05,6.937730,6.978060,6.816720,6.816720,3.978121,17983259
2003-08-06,6.816720,6.897390,6.776390,6.776390,3.954586,8711856
2003-08-07,6.897390,6.897390,6.776390,6.857060,4.001663,11686311
2003-08-08,6.897390,6.978060,6.816720,6.857060,4.001663,15702784
2003-08-11,6.857060,6.937730,6.695720,6.937730,4.048741,30390772
2003-08-12,6.857060,6.897390,6.816720,6.857060,4.001663,14729352
2003-08-13,6.897390,7.018400,6.857060,6.978060,4.072277,31942810
2003-08-14,7.018400,7.099070,6.937730,7.058730,4.119354,37340992
